execution_date,side,symbol,status,requested_shares,filled_shares
2023-02-01,sell,SH688081,held,88128.0,88128.0
2023-02-01,target,SH688701,held,12443.0,12443.0
2023-02-01,target,SZ300478,held,6100.0,6100.0
2023-02-01,target,SH603729,held,6900.0,6900.0
2023-02-01,target,SH688004,canceled,491.0,0.0
2023-02-01,target,SH603709,held,2800.0,2800.0
2023-02-01,target,SH688215,none,,
2023-02-01,target,SH688096,held,128688.0,128688.0
2023-02-01,target,SH688067,held,80653.0,80653.0
2023-02-01,target,SZ300899,held,800.0,800.0
2023-02-01,target,SH688565,held,183420.0,183420.0
2023-03-01,sell,SH603709,held,97100.0,97100.0
2023-03-01,sell,SH688004,held,70204.0,70204.0
2023-03-01,target,SH688701,held,4102.0,4102.0
2023-03-01,target,SZ300478,held,6900.0,6900.0
2023-03-01,target,SH603729,held,5000.0,5000.0
2023-03-01,target,SH688215,held,1208.0,1208.0
2023-03-01,target,SH688096,held,1566.0,1566.0
2023-03-01,target,SH688565,held,4629.0,4629.0
2023-03-01,target,SZ002816,held,120300.0,120300.0
2023-03-01,target,SZ300899,held,1900.0,1900.0
2023-03-01,target,SZ002856,held,160900.0,160900.0
2023-03-01,target,SH688067,none,,
2023-04-03,sell,SZ300899,held,76400.0,76400.0
2023-04-03,sell,SH603729,held,121400.0,121400.0
2023-04-03,sell,SH688067,held,80653.0,80653.0
2023-04-03,sell,SH688096,held,130254.0,130254.0
2023-04-03,target,SH688701,canceled,1317.0,0.0
2023-04-03,target,SZ300742,held,193100.0,193100.0
2023-04-03,target,SZ300478,none,,
2023-04-03,target,SH603030,held,749800.0,749800.0
2023-04-03,target,SZ002816,held,7000.0,7000.0
2023-04-03,target,SH688565,held,10360.0,10360.0
2023-04-03,target,SH603709,held,99500.0,99500.0
2023-04-03,target,SZ002652,held,628100.0,628100.0
2023-04-03,target,SH688215,held,238.0,238.0
2023-04-03,target,SZ002856,held,1300.0,1300.0
2023-05-04,sell,SZ002816,held,127300.0,127300.0
2023-05-04,sell,SZ300742,held,193100.0,193100.0
2023-05-04,sell,SH603030,none,,
2023-05-04,sell,SH688215,held,49455.0,49455.0
2023-05-04,target,SH688701,canceled,10681.0,0.0
2023-05-04,target,SZ300478,held,6000.0,6000.0
2023-05-04,target,SH688565,held,3179.0,3179.0
2023-05-04,target,SH603709,held,2600.0,2600.0
2023-05-04,target,SZ300169,held,393100.0,393100.0
2023-05-04,target,SH603389,held,315200.0,315200.0
2023-05-04,target,SZ300417,held,130300.0,130300.0
2023-05-04,target,SZ002856,held,600.0,600.0
2023-05-04,target,SZ002652,held,19400.0,19400.0
2023-05-04,target,SH603729,held,3900.0,3900.0
2023-06-01,sell,SZ300417,held,130300.0,130300.0
2023-06-01,sell,SH603030,held,749800.0,749800.0
2023-06-01,sell,SH603729,held,3900.0,3900.0
2023-06-01,target,SZ300478,held,3900.0,3900.0
2023-06-01,target,SH688701,canceled,21917.0,0.0
2023-06-01,target,SH688565,canceled,7800.0,0.0
2023-06-01,target,SZ002652,held,6500.0,6500.0
2023-06-01,target,SZ000691,held,384700.0,384700.0
2023-06-01,target,SZ300169,held,4500.0,4500.0
2023-06-01,target,SH603709,held,2800.0,2800.0
2023-06-01,target,SZ000702,held,244900.0,244900.0
2023-06-01,target,SZ002856,held,3700.0,3700.0
2023-06-01,target,SH603389,held,7500.0,7500.0
