execution_date,observation_date,universe_count,reported_candidate_count,symbol,rank,selected
2021-09-01,2021-08-31,3927,50,SH600689,14,False
2021-09-01,2021-08-31,3927,50,SH603356,15,False
2021-09-01,2021-08-31,3927,50,SH603860,16,False
2021-09-01,2021-08-31,3927,50,SH600778,17,False
2021-09-01,2021-08-31,3927,50,SH603580,18,False
2021-09-01,2021-08-31,3927,50,SZ002883,19,False
2021-09-01,2021-08-31,3927,50,SH600493,20,False
2021-09-01,2021-08-31,3927,50,SZ002830,21,False
2021-09-01,2021-08-31,3927,50,SH603389,22,False
2021-09-01,2021-08-31,3927,50,SZ002205,23,False
2021-09-01,2021-08-31,3927,50,SZ002800,24,False
2021-09-01,2021-08-31,3927,50,SH603316,25,False
2021-09-01,2021-08-31,3927,50,SZ002209,26,False
2021-09-01,2021-08-31,3927,50,SZ000014,27,False
2021-09-01,2021-08-31,3927,50,SZ300654,28,False
2021-09-01,2021-08-31,3927,50,SH600719,29,False
2021-09-01,2021-08-31,3927,50,SH600847,30,False
2021-09-01,2021-08-31,3927,50,SH600561,31,False
2021-09-01,2021-08-31,3927,50,SH600355,32,False
2021-09-01,2021-08-31,3927,50,SH600250,33,False
2021-09-01,2021-08-31,3927,50,SZ002193,34,False
2021-09-01,2021-08-31,3927,50,SZ300736,35,False
2021-09-01,2021-08-31,3927,50,SZ000622,36,False
2021-09-01,2021-08-31,3927,50,SZ002848,37,False
2021-09-01,2021-08-31,3927,50,SH600137,38,False
2021-09-01,2021-08-31,3927,50,SH603021,39,False
2021-09-01,2021-08-31,3927,50,SZ002856,40,False
2021-09-01,2021-08-31,3927,50,SZ002890,41,False
2021-09-01,2021-08-31,3927,50,SZ300668,42,False
2021-09-01,2021-08-31,3927,50,SZ002494,43,False
2021-09-01,2021-08-31,3927,50,SZ000929,44,False
2021-09-01,2021-08-31,3927,50,SH603499,45,False
2021-09-01,2021-08-31,3927,50,SZ300254,46,False
2021-09-01,2021-08-31,3927,50,SH600156,47,False
2021-09-01,2021-08-31,3927,50,SZ002112,48,False
2021-09-01,2021-08-31,3927,50,SH600302,49,False
2021-09-01,2021-08-31,3927,50,SZ002779,50,False
2021-10-08,2021-09-30,3989,50,SZ300478,1,True
2021-10-08,2021-09-30,3989,50,SH600768,2,True
2021-10-08,2021-09-30,3989,50,SZ002633,3,True
2021-10-08,2021-09-30,3989,50,SH603813,4,True
2021-10-08,2021-09-30,3989,50,SH600455,5,True
2021-10-08,2021-09-30,3989,50,SZ002417,6,True
2021-10-08,2021-09-30,3989,50,SZ000702,7,True
2021-10-08,2021-09-30,3989,50,SH603029,8,True
2021-10-08,2021-09-30,3989,50,SH600520,9,True
2021-10-08,2021-09-30,3989,50,SH603709,10,True
2021-10-08,2021-09-30,3989,50,SZ002209,11,False
2021-10-08,2021-09-30,3989,50,SZ002836,12,False
2021-10-08,2021-09-30,3989,50,SH600689,13,False
2021-10-08,2021-09-30,3989,50,SH603580,14,False
2021-10-08,2021-09-30,3989,50,SH603316,15,False
2021-10-08,2021-09-30,3989,50,SH603286,16,False
2021-10-08,2021-09-30,3989,50,SH603860,17,False
2021-10-08,2021-09-30,3989,50,SH603269,18,False
2021-10-08,2021-09-30,3989,50,SH600493,19,False
2021-10-08,2021-09-30,3989,50,SH600847,20,False
2021-10-08,2021-09-30,3989,50,SZ002800,21,False
2021-10-08,2021-09-30,3989,50,SZ002830,22,False
2021-10-08,2021-09-30,3989,50,SZ300654,23,False
2021-10-08,2021-09-30,3989,50,SZ002883,24,False
2021-10-08,2021-09-30,3989,50,SH600137,25,False
2021-10-08,2021-09-30,3989,50,SZ300700,26,False
2021-10-08,2021-09-30,3989,50,SH600778,27,False
2021-10-08,2021-09-30,3989,50,SZ000679,28,False
2021-10-08,2021-09-30,3989,50,SZ002848,29,False
2021-10-08,2021-09-30,3989,50,SZ002193,30,False
2021-10-08,2021-09-30,3989,50,SH603499,31,False
2021-10-08,2021-09-30,3989,50,SH603389,32,False
2021-10-08,2021-09-30,3989,50,SZ002205,33,False
2021-10-08,2021-09-30,3989,50,SH600706,34,False
2021-10-08,2021-09-30,3989,50,SH600250,35,False
2021-10-08,2021-09-30,3989,50,SZ300557,36,False
2021-10-08,2021-09-30,3989,50,SH603958,37,False
2021-10-08,2021-09-30,3989,50,SH600355,38,False
2021-10-08,2021-09-30,3989,50,SZ300254,39,False
2021-10-08,2021-09-30,3989,50,SZ000014,40,False
2021-10-08,2021-09-30,3989,50,SZ000586,41,False
2021-10-08,2021-09-30,3989,50,SH688215,42,False
2021-10-08,2021-09-30,3989,50,SZ000929,43,False
2021-10-08,2021-09-30,3989,50,SH600561,44,False
2021-10-08,2021-09-30,3989,50,SZ002890,45,False
2021-10-08,2021-09-30,3989,50,SZ002856,46,False
2021-10-08,2021-09-30,3989,50,SH603021,47,False
2021-10-08,2021-09-30,3989,50,SH600302,48,False
2021-10-08,2021-09-30,3989,50,SH603090,49,False
2021-10-08,2021-09-30,3989,50,SZ300554,50,False
2021-11-01,2021-10-29,4028,50,SZ002633,1,True
2021-11-01,2021-10-29,4028,50,SH600768,2,True
2021-11-01,2021-10-29,4028,50,SH603029,3,True
2021-11-01,2021-10-29,4028,50,SH600455,4,True
2021-11-01,2021-10-29,4028,50,SH603813,5,True
2021-11-01,2021-10-29,4028,50,SZ002209,6,True
2021-11-01,2021-10-29,4028,50,SZ002417,7,True
2021-11-01,2021-10-29,4028,50,SH600520,8,True
2021-11-01,2021-10-29,4028,50,SZ000702,9,True
2021-11-01,2021-10-29,4028,50,SZ002830,10,True
2021-11-01,2021-10-29,4028,50,SH603709,11,False
2021-11-01,2021-10-29,4028,50,SH603389,12,False
2021-11-01,2021-10-29,4028,50,SZ002205,13,False
2021-11-01,2021-10-29,4028,50,SH600561,14,False
2021-11-01,2021-10-29,4028,50,SH600778,15,False
2021-11-01,2021-10-29,4028,50,SH603316,16,False
2021-11-01,2021-10-29,4028,50,SH603269,17,False
2021-11-01,2021-10-29,4028,50,SZ300478,18,False
2021-11-01,2021-10-29,4028,50,SZ002836,19,False
2021-11-01,2021-10-29,4028,50,SH603860,20,False
2021-11-01,2021-10-29,4028,50,SZ002883,21,False
2021-11-01,2021-10-29,4028,50,SH600847,22,False
2021-11-01,2021-10-29,4028,50,SH600689,23,False
2021-11-01,2021-10-29,4028,50,SH688215,24,False
2021-11-01,2021-10-29,4028,50,SZ002781,25,False
2021-11-01,2021-10-29,4028,50,SZ300668,26,False
2021-11-01,2021-10-29,4028,50,SZ300700,27,False
2021-11-01,2021-10-29,4028,50,SZ002193,28,False
2021-11-01,2021-10-29,4028,50,SZ300654,29,False
2021-11-01,2021-10-29,4028,50,SH603580,30,False
2021-11-01,2021-10-29,4028,50,SZ002848,31,False
2021-11-01,2021-10-29,4028,50,SZ300254,32,False
2021-11-01,2021-10-29,4028,50,SH603958,33,False
2021-11-01,2021-10-29,4028,50,SH603286,34,False
2021-11-01,2021-10-29,4028,50,SH600137,35,False
2021-11-01,2021-10-29,4028,50,SZ300743,36,False
2021-11-01,2021-10-29,4028,50,SZ002112,37,False
2021-11-01,2021-10-29,4028,50,SZ300716,38,False
2021-11-01,2021-10-29,4028,50,SZ300557,39,False
2021-11-01,2021-10-29,4028,50,SH600302,40,False
2021-11-01,2021-10-29,4028,50,SZ300554,41,False
2021-11-01,2021-10-29,4028,50,SZ002494,42,False
2021-11-01,2021-10-29,4028,50,SZ300717,43,False
2021-11-01,2021-10-29,4028,50,SZ002875,44,False
2021-11-01,2021-10-29,4028,50,SH688096,45,False
2021-11-01,2021-10-29,4028,50,SZ002800,46,False
2021-11-01,2021-10-29,4028,50,SZ002691,47,False
2021-11-01,2021-10-29,4028,50,SZ000679,48,False
2021-11-01,2021-10-29,4028,50,SZ000014,49,False
2021-11-01,2021-10-29,4028,50,SZ300535,50,False
2021-12-01,2021-11-30,4060,50,SZ002633,1,True
2021-12-01,2021-11-30,4060,50,SZ002209,2,True
2021-12-01,2021-11-30,4060,50,SH603813,3,True
2021-12-01,2021-11-30,4060,50,SH600768,4,True
2021-12-01,2021-11-30,4060,50,SH603029,5,True
2021-12-01,2021-11-30,4060,50,SZ000702,6,True
2021-12-01,2021-11-30,4060,50,SH603709,7,True
2021-12-01,2021-11-30,4060,50,SZ300478,8,True
2021-12-01,2021-11-30,4060,50,SZ002417,9,True
2021-12-01,2021-11-30,4060,50,SH600561,10,True
2021-12-01,2021-11-30,4060,50,SH600778,11,False
2021-12-01,2021-11-30,4060,50,SZ002830,12,False
2021-12-01,2021-11-30,4060,50,SZ002205,13,False
2021-12-01,2021-11-30,4060,50,SH603389,14,False
2021-12-01,2021-11-30,4060,50,SZ002883,15,False
2021-12-01,2021-11-30,4060,50,SH600689,16,False
2021-12-01,2021-11-30,4060,50,SH603316,17,False
2021-12-01,2021-11-30,4060,50,SH603860,18,False
2021-12-01,2021-11-30,4060,50,SH600455,19,False
2021-12-01,2021-11-30,4060,50,SZ002781,20,False
2021-12-01,2021-11-30,4060,50,SH603958,21,False
2021-12-01,2021-11-30,4060,50,SH600520,22,False
2021-12-01,2021-11-30,4060,50,SZ000679,23,False
2021-12-01,2021-11-30,4060,50,SH688215,24,False
2021-12-01,2021-11-30,4060,50,SH600250,25,False
2021-12-01,2021-11-30,4060,50,SH603269,26,False
2021-12-01,2021-11-30,4060,50,SZ000014,27,False
2021-12-01,2021-11-30,4060,50,SZ002836,28,False
2021-12-01,2021-11-30,4060,50,SH600137,29,False
2021-12-01,2021-11-30,4060,50,SZ300654,30,False
2021-12-01,2021-11-30,4060,50,SZ002848,31,False
2021-12-01,2021-11-30,4060,50,SH600355,32,False
2021-12-01,2021-11-30,4060,50,SZ002691,33,False
2021-12-01,2021-11-30,4060,50,SZ000691,34,False
2021-12-01,2021-11-30,4060,50,SH603021,35,False
2021-12-01,2021-11-30,4060,50,SZ300700,36,False
2021-12-01,2021-11-30,4060,50,SH600791,37,False
2021-12-01,2021-11-30,4060,50,SH688096,38,False
2021-12-01,2021-11-30,4060,50,SZ002800,39,False
2021-12-01,2021-11-30,4060,50,SZ002856,40,False
2021-12-01,2021-11-30,4060,50,SZ002890,41,False
2021-12-01,2021-11-30,4060,50,SH600539,42,False
2021-12-01,2021-11-30,4060,50,SZ002494,43,False
2021-12-01,2021-11-30,4060,50,SZ300716,44,False
2021-12-01,2021-11-30,4060,50,SZ002868,45,False
2021-12-01,2021-11-30,4060,50,SZ300554,46,False
2021-12-01,2021-11-30,4060,50,SZ300254,47,False
2021-12-01,2021-11-30,4060,50,SZ002112,48,False
2021-12-01,2021-11-30,4060,50,SH600156,49,False
2021-12-01,2021-11-30,4060,50,SZ000856,50,False
2022-01-04,2021-12-31,4096,50,SH600768,1,True
2022-01-04,2021-12-31,4096,50,SZ002633,2,True
2022-01-04,2021-12-31,4096,50,SZ300478,3,True
2022-01-04,2021-12-31,4096,50,SZ000702,4,True
2022-01-04,2021-12-31,4096,50,SZ002209,5,True
2022-01-04,2021-12-31,4096,50,SH603029,6,True
2022-01-04,2021-12-31,4096,50,SH603709,7,True
2022-01-04,2021-12-31,4096,50,SH603389,8,True
2022-01-04,2021-12-31,4096,50,SZ002417,9,True
2022-01-04,2021-12-31,4096,50,SH600778,10,True
2022-01-04,2021-12-31,4096,50,SH600520,11,False
2022-01-04,2021-12-31,4096,50,SH688215,12,False
2022-01-04,2021-12-31,4096,50,SZ002830,13,False
2022-01-04,2021-12-31,4096,50,SH600455,14,False
2022-01-04,2021-12-31,4096,50,SH600137,15,False
2022-01-04,2021-12-31,4096,50,SH600561,16,False
2022-01-04,2021-12-31,4096,50,SH600689,17,False
2022-01-04,2021-12-31,4096,50,SH603269,18,False
2022-01-04,2021-12-31,4096,50,SH603316,19,False
2022-01-04,2021-12-31,4096,50,SZ300716,20,False
2022-01-04,2021-12-31,4096,50,SH603860,21,False
2022-01-04,2021-12-31,4096,50,SZ002207,22,False
2022-01-04,2021-12-31,4096,50,SZ002848,23,False
2022-01-04,2021-12-31,4096,50,SH603813,24,False
2022-01-04,2021-12-31,4096,50,SH603958,25,False
2022-01-04,2021-12-31,4096,50,SZ002205,26,False
2022-01-04,2021-12-31,4096,50,SZ300736,27,False
2022-01-04,2021-12-31,4096,50,SZ002856,28,False
2022-01-04,2021-12-31,4096,50,SZ300700,29,False
2022-01-04,2021-12-31,4096,50,SZ000691,30,False
2022-01-04,2021-12-31,4096,50,SH603580,31,False
2022-01-04,2021-12-31,4096,50,SZ000679,32,False
2022-01-04,2021-12-31,4096,50,SZ300554,33,False
2022-01-04,2021-12-31,4096,50,SZ002836,34,False
2022-01-04,2021-12-31,4096,50,SH688096,35,False
2022-01-04,2021-12-31,4096,50,SH600250,36,False
2022-01-04,2021-12-31,4096,50,SZ300743,37,False
2022-01-04,2021-12-31,4096,50,SZ002781,38,False
2022-01-04,2021-12-31,4096,50,SZ002875,39,False
2022-01-04,2021-12-31,4096,50,SZ300717,40,False
2022-01-04,2021-12-31,4096,50,SZ000014,41,False
2022-01-04,2021-12-31,4096,50,SZ002883,42,False
2022-01-04,2021-12-31,4096,50,SZ300167,43,False
2022-01-04,2021-12-31,4096,50,SZ002800,44,False
2022-01-04,2021-12-31,4096,50,SH600355,45,False
2022-01-04,2021-12-31,4096,50,SZ002890,46,False
2022-01-04,2021-12-31,4096,50,SZ002112,47,False
2022-01-04,2021-12-31,4096,50,SZ300330,48,False
2022-01-04,2021-12-31,4096,50,SZ300535,49,False
2022-01-04,2021-12-31,4096,50,SZ002193,50,False
2022-02-07,2022-01-28,4131,50,SH600768,1,True
2022-02-07,2022-01-28,4131,50,SH688309,2,True
2022-02-07,2022-01-28,4131,50,SZ000702,3,True
2022-02-07,2022-01-28,4131,50,SH603709,4,True
2022-02-07,2022-01-28,4131,50,SH603813,5,True
2022-02-07,2022-01-28,4131,50,SZ002633,6,True
2022-02-07,2022-01-28,4131,50,SH603029,7,True
2022-02-07,2022-01-28,4131,50,SZ002209,8,True
2022-02-07,2022-01-28,4131,50,SH603389,9,True
2022-02-07,2022-01-28,4131,50,SH688215,10,True
2022-02-07,2022-01-28,4131,50,SH600520,11,False
2022-02-07,2022-01-28,4131,50,SH600455,12,False
2022-02-07,2022-01-28,4131,50,SH600137,13,False
2022-02-07,2022-01-28,4131,50,SH603958,14,False
2022-02-07,2022-01-28,4131,50,SH600778,15,False
2022-02-07,2022-01-28,4131,50,SH603269,16,False
2022-02-07,2022-01-28,4131,50,SZ002205,17,False
2022-02-07,2022-01-28,4131,50,SZ300478,18,False
2022-02-07,2022-01-28,4131,50,SH600689,19,False
2022-02-07,2022-01-28,4131,50,SZ002830,20,False
2022-02-07,2022-01-28,4131,50,SZ002836,21,False
2022-02-07,2022-01-28,4131,50,SZ002883,22,False
2022-02-07,2022-01-28,4131,50,SH603316,23,False
2022-02-07,2022-01-28,4131,50,SZ002781,24,False
2022-02-07,2022-01-28,4131,50,SZ000679,25,False
2022-02-07,2022-01-28,4131,50,SZ300736,26,False
2022-02-07,2022-01-28,4131,50,SZ300654,27,False
2022-02-07,2022-01-28,4131,50,SZ002848,28,False
2022-02-07,2022-01-28,4131,50,SH600561,29,False
2022-02-07,2022-01-28,4131,50,SH603860,30,False
2022-02-07,2022-01-28,4131,50,SH688096,31,False
2022-02-07,2022-01-28,4131,50,SZ300716,32,False
2022-02-07,2022-01-28,4131,50,SH600355,33,False
2022-02-07,2022-01-28,4131,50,SH603580,34,False
2022-02-07,2022-01-28,4131,50,SH600719,35,False
2022-02-07,2022-01-28,4131,50,SZ000691,36,False
2022-02-07,2022-01-28,4131,50,SZ300554,37,False
2022-02-07,2022-01-28,4131,50,SZ002112,38,False
2022-02-07,2022-01-28,4131,50,SZ002800,39,False
2022-02-07,2022-01-28,4131,50,SH600493,40,False
2022-02-07,2022-01-28,4131,50,SZ002890,41,False
2022-02-07,2022-01-28,4131,50,SZ002719,42,False
2022-02-07,2022-01-28,4131,50,SZ002629,43,False
2022-02-07,2022-01-28,4131,50,SZ002856,44,False
2022-02-07,2022-01-28,4131,50,SZ002207,45,False
2022-02-07,2022-01-28,4131,50,SZ300836,46,False
2022-02-07,2022-01-28,4131,50,SZ002862,47,False
2022-02-07,2022-01-28,4131,50,SZ300167,48,False
2022-02-07,2022-01-28,4131,50,SZ300417,49,False
2022-02-07,2022-01-28,4131,50,SZ002193,50,False
2022-03-01,2022-02-28,4172,50,SH688309,1,True
2022-03-01,2022-02-28,4172,50,SH603709,2,True
2022-03-01,2022-02-28,4172,50,SZ002633,3,True
2022-03-01,2022-02-28,4172,50,SH600768,4,True
2022-03-01,2022-02-28,4172,50,SZ000702,5,True
2022-03-01,2022-02-28,4172,50,SH603389,6,True
2022-03-01,2022-02-28,4172,50,SH688215,7,True
2022-03-01,2022-02-28,4172,50,SH600778,8,True
2022-03-01,2022-02-28,4172,50,SZ002209,9,True
2022-03-01,2022-02-28,4172,50,SH603958,10,True
2022-03-01,2022-02-28,4172,50,SH603813,11,False
2022-03-01,2022-02-28,4172,50,SH600137,12,False
2022-03-01,2022-02-28,4172,50,SH600455,13,False
2022-03-01,2022-02-28,4172,50,SZ300716,14,False
2022-03-01,2022-02-28,4172,50,SZ300736,15,False
2022-03-01,2022-02-28,4172,50,SZ002883,16,False
2022-03-01,2022-02-28,4172,50,SZ002862,17,False
2022-03-01,2022-02-28,4172,50,SZ002193,18,False
2022-03-01,2022-02-28,4172,50,SZ002830,19,False
2022-03-01,2022-02-28,4172,50,SZ002848,20,False
2022-03-01,2022-02-28,4172,50,SZ002417,21,False
2022-03-01,2022-02-28,4172,50,SH600520,22,False
2022-03-01,2022-02-28,4172,50,SH603269,23,False
2022-03-01,2022-02-28,4172,50,SZ002856,24,False
2022-03-01,2022-02-28,4172,50,SZ000691,25,False
2022-03-01,2022-02-28,4172,50,SZ000679,26,False
2022-03-01,2022-02-28,4172,50,SZ300654,27,False
2022-03-01,2022-02-28,4172,50,SZ300478,28,False
2022-03-01,2022-02-28,4172,50,SH600689,29,False
2022-03-01,2022-02-28,4172,50,SZ002719,30,False
2022-03-01,2022-02-28,4172,50,SH603286,31,False
2022-03-01,2022-02-28,4172,50,SZ002836,32,False
2022-03-01,2022-02-28,4172,50,SH600355,33,False
2022-03-01,2022-02-28,4172,50,SH603725,34,False
2022-03-01,2022-02-28,4172,50,SH603356,35,False
2022-03-01,2022-02-28,4172,50,SH603499,36,False
2022-03-01,2022-02-28,4172,50,SH688096,37,False
2022-03-01,2022-02-28,4172,50,SZ002205,38,False
2022-03-01,2022-02-28,4172,50,SZ300417,39,False
2022-03-01,2022-02-28,4172,50,SH600719,40,False
2022-03-01,2022-02-28,4172,50,SZ300836,41,False
2022-03-01,2022-02-28,4172,50,SH603580,42,False
2022-03-01,2022-02-28,4172,50,SZ002513,43,False
2022-03-01,2022-02-28,4172,50,SZ300554,44,False
2022-03-01,2022-02-28,4172,50,SH600493,45,False
2022-03-01,2022-02-28,4172,50,SZ002781,46,False
2022-03-01,2022-02-28,4172,50,SZ000929,47,False
2022-03-01,2022-02-28,4172,50,SH603860,48,False
2022-03-01,2022-02-28,4172,50,SZ002890,49,False
2022-03-01,2022-02-28,4172,50,SZ300779,50,False
2022-04-01,2022-03-31,4199,50,SH688309,1,True
2022-04-01,2022-03-31,4199,50,SH600768,2,True
2022-04-01,2022-03-31,4199,50,SH603709,3,True
2022-04-01,2022-03-31,4199,50,SH600455,4,True
2022-04-01,2022-03-31,4199,50,SH688215,5,True
2022-04-01,2022-03-31,4199,50,SZ300478,6,True
2022-04-01,2022-03-31,4199,50,SZ300736,7,True
2022-04-01,2022-03-31,4199,50,SZ002633,8,True
2022-04-01,2022-03-31,4199,50,SZ002417,9,True
2022-04-01,2022-03-31,4199,50,SH603958,10,True
2022-04-01,2022-03-31,4199,50,SZ002862,11,False
2022-04-01,2022-03-31,4199,50,SH603389,12,False
2022-04-01,2022-03-31,4199,50,SH603813,13,False
2022-04-01,2022-03-31,4199,50,SZ002883,14,False
2022-04-01,2022-03-31,4199,50,SH600137,15,False
2022-04-01,2022-03-31,4199,50,SZ300717,16,False
2022-04-01,2022-03-31,4199,50,SZ300779,17,False
2022-04-01,2022-03-31,4199,50,SZ002890,18,False
2022-04-01,2022-03-31,4199,50,SH688096,19,False
2022-04-01,2022-03-31,4199,50,SZ000702,20,False
2022-04-01,2022-03-31,4199,50,SZ002209,21,False
2022-04-01,2022-03-31,4199,50,SH603580,22,False
2022-04-01,2022-03-31,4199,50,SH688081,23,False
2022-04-01,2022-03-31,4199,50,SZ300417,24,False
2022-04-01,2022-03-31,4199,50,SZ300836,25,False
2022-04-01,2022-03-31,4199,50,SH688218,26,False
2022-04-01,2022-03-31,4199,50,SH688679,27,False
2022-04-01,2022-03-31,4199,50,SZ002629,28,False
2022-04-01,2022-03-31,4199,50,SZ000929,29,False
2022-04-01,2022-03-31,4199,50,SH603286,30,False
2022-04-01,2022-03-31,4199,50,SZ300606,31,False
2022-04-01,2022-03-31,4199,50,SH600520,32,False
2022-04-01,2022-03-31,4199,50,SZ002719,33,False
2022-04-01,2022-03-31,4199,50,SH603269,34,False
2022-04-01,2022-03-31,4199,50,SZ000679,35,False
2022-04-01,2022-03-31,4199,50,SH600778,36,False
2022-04-01,2022-03-31,4199,50,SH603499,37,False
2022-04-01,2022-03-31,4199,50,SZ300594,38,False
2022-04-01,2022-03-31,4199,50,SZ300013,39,False
2022-04-01,2022-03-31,4199,50,SZ002856,40,False
2022-04-01,2022-03-31,4199,50,SH600689,41,False
2022-04-01,2022-03-31,4199,50,SZ300665,42,False
2022-04-01,2022-03-31,4199,50,SH688379,43,False
2022-04-01,2022-03-31,4199,50,SZ002848,44,False
2022-04-01,2022-03-31,4199,50,SZ300849,45,False
2022-04-01,2022-03-31,4199,50,SZ300321,46,False
2022-04-01,2022-03-31,4199,50,SZ300553,47,False
2022-04-01,2022-03-31,4199,50,SH603860,48,False
2022-04-01,2022-03-31,4199,50,SZ000586,49,False
2022-04-01,2022-03-31,4199,50,SZ300282,50,False
2022-05-05,2022-04-29,4247,50,SH600768,1,True
2022-05-05,2022-04-29,4247,50,SH688215,2,True
2022-05-05,2022-04-29,4247,50,SH600455,3,True
2022-05-05,2022-04-29,4247,50,SZ002633,4,True
2022-05-05,2022-04-29,4247,50,SZ002856,5,True
2022-05-05,2022-04-29,4247,50,SH603709,6,True
2022-05-05,2022-04-29,4247,50,SH603389,7,True
2022-05-05,2022-04-29,4247,50,SZ002862,8,True
2022-05-05,2022-04-29,4247,50,SZ300282,9,True
2022-05-05,2022-04-29,4247,50,SH603958,10,True
2022-05-05,2022-04-29,4247,50,SH600520,11,False
2022-05-05,2022-04-29,4247,50,SZ300736,12,False
2022-05-05,2022-04-29,4247,50,SH603813,13,False
2022-05-05,2022-04-29,4247,50,SZ300554,14,False
2022-05-05,2022-04-29,4247,50,SH603269,15,False
2022-05-05,2022-04-29,4247,50,SZ000702,16,False
2022-05-05,2022-04-29,4247,50,SH603286,17,False
2022-05-05,2022-04-29,4247,50,SZ002209,18,False
2022-05-05,2022-04-29,4247,50,SZ300417,19,False
2022-05-05,2022-04-29,4247,50,SZ300779,20,False
2022-05-05,2022-04-29,4247,50,SH688218,21,False
2022-05-05,2022-04-29,4247,50,SZ300665,22,False
2022-05-05,2022-04-29,4247,50,SZ300717,23,False
2022-05-05,2022-04-29,4247,50,SH603580,24,False
2022-05-05,2022-04-29,4247,50,SZ002883,25,False
2022-05-05,2022-04-29,4247,50,SZ002848,26,False
2022-05-05,2022-04-29,4247,50,SZ002652,27,False
2022-05-05,2022-04-29,4247,50,SH688081,28,False
2022-05-05,2022-04-29,4247,50,SH603161,29,False
2022-05-05,2022-04-29,4247,50,SZ300321,30,False
2022-05-05,2022-04-29,4247,50,SH603725,31,False
2022-05-05,2022-04-29,4247,50,SH688004,32,False
2022-05-05,2022-04-29,4247,50,SH688379,33,False
2022-05-05,2022-04-29,4247,50,SZ300899,34,False
2022-05-05,2022-04-29,4247,50,SH603499,35,False
2022-05-05,2022-04-29,4247,50,SZ300836,36,False
2022-05-05,2022-04-29,4247,50,SZ300807,37,False
2022-05-05,2022-04-29,4247,50,SZ002890,38,False
2022-05-05,2022-04-29,4247,50,SZ300535,39,False
2022-05-05,2022-04-29,4247,50,SZ000691,40,False
2022-05-05,2022-04-29,4247,50,SZ002830,41,False
2022-05-05,2022-04-29,4247,50,SH688679,42,False
2022-05-05,2022-04-29,4247,50,SH688555,43,False
2022-05-05,2022-04-29,4247,50,SH603029,44,False
2022-05-05,2022-04-29,4247,50,SZ300594,45,False
2022-05-05,2022-04-29,4247,50,SZ002719,46,False
2022-05-05,2022-04-29,4247,50,SZ002112,47,False
2022-05-05,2022-04-29,4247,50,SH688096,48,False
2022-05-05,2022-04-29,4247,50,SH600561,49,False
2022-05-05,2022-04-29,4247,50,SZ002899,50,False
2022-06-01,2022-05-31,4295,50,SH688555,1,True
2022-06-01,2022-05-31,4295,50,SH688215,2,True
2022-06-01,2022-05-31,4295,50,SH600768,3,True
2022-06-01,2022-05-31,4295,50,SH600455,4,True
2022-06-01,2022-05-31,4295,50,SH603709,5,True
2022-06-01,2022-05-31,4295,50,SZ300736,6,True
2022-06-01,2022-05-31,4295,50,SZ002633,7,True
2022-06-01,2022-05-31,4295,50,SH603958,8,True
2022-06-01,2022-05-31,4295,50,SH603389,9,True
2022-06-01,2022-05-31,4295,50,SZ300417,10,True
2022-06-01,2022-05-31,4295,50,SZ300554,11,False
2022-06-01,2022-05-31,4295,50,SZ002862,12,False
2022-06-01,2022-05-31,4295,50,SH603269,13,False
2022-06-01,2022-05-31,4295,50,SH603286,14,False
2022-06-01,2022-05-31,4295,50,SZ002652,15,False
2022-06-01,2022-05-31,4295,50,SH600520,16,False
2022-06-01,2022-05-31,4295,50,SZ000691,17,False
2022-06-01,2022-05-31,4295,50,SZ300717,18,False
2022-06-01,2022-05-31,4295,50,SH600137,19,False
2022-06-01,2022-05-31,4295,50,SZ300779,20,False
2022-06-01,2022-05-31,4295,50,SH688004,21,False
2022-06-01,2022-05-31,4295,50,SZ300665,22,False
2022-06-01,2022-05-31,4295,50,SH603729,23,False
2022-06-01,2022-05-31,4295,50,SH603813,24,False
2022-06-01,2022-05-31,4295,50,SH688218,25,False
2022-06-01,2022-05-31,4295,50,SZ300807,26,False
2022-06-01,2022-05-31,4295,50,SH688379,27,False
2022-06-01,2022-05-31,4295,50,SZ300478,28,False
2022-06-01,2022-05-31,4295,50,SZ002890,29,False
2022-06-01,2022-05-31,4295,50,SH688679,30,False
2022-06-01,2022-05-31,4295,50,SZ300535,31,False
2022-06-01,2022-05-31,4295,50,SZ300321,32,False
2022-06-01,2022-05-31,4295,50,SH603725,33,False
2022-06-01,2022-05-31,4295,50,SZ002209,34,False
2022-06-01,2022-05-31,4295,50,SZ002830,35,False
2022-06-01,2022-05-31,4295,50,SZ300899,36,False
2022-06-01,2022-05-31,4295,50,SZ300836,37,False
2022-06-01,2022-05-31,4295,50,SZ002899,38,False
2022-06-01,2022-05-31,4295,50,SZ000702,39,False
2022-06-01,2022-05-31,4295,50,SH603580,40,False
2022-06-01,2022-05-31,4295,50,SH600355,41,False
2022-06-01,2022-05-31,4295,50,SZ300845,42,False
2022-06-01,2022-05-31,4295,50,SH688081,43,False
2022-06-01,2022-05-31,4295,50,SZ300594,44,False
2022-06-01,2022-05-31,4295,50,SH600539,45,False
2022-06-01,2022-05-31,4295,50,SZ300449,46,False
2022-06-01,2022-05-31,4295,50,SH603499,47,False
2022-06-01,2022-05-31,4295,50,SH600493,48,False
2022-06-01,2022-05-31,4295,50,SZ300749,49,False
2022-06-01,2022-05-31,4295,50,SH688096,50,False
2022-07-01,2022-06-30,4312,50,SH688555,1,True
2022-07-01,2022-06-30,4312,50,SH600455,2,True
